ID,IsDefault
AD0F35AE-EA1F-4BBC-84F9-BCE87F5673C5-1250,0.17
AD0FAD3B-FA68-4F01-812C-1FFCB7D04719-500,0.3933333333333333
AD12A152-B6A3-4525-9982-3B8C94E9FA82-750,0.22666666666666666
AD137192-E535-4F15-941B-E4CA9413A579-500,0.23666666666666666
AD152AC0-66C7-431B-89DA-0FA17094F698-600,0.3566666666666667
AD1BACBD-5CF3-4B74-97F6-19D87D6AE1B4-250,0.06333333333333334
AD2D28A4-ED5A-43BD-AC5B-1BD30B898150-1000,0.07
AD30D583-12ED-44AC-BE4A-CABF09C7C295-750,0.05333333333333334
AD328AE3-DFAC-4C03-9AA0-9E620ECB1C16-500,0.30666666666666664
AD36BE89-64D5-4BB5-9252-50C87E201FF4-750,0.13333333333333333
AD3DE80C-928A-4A10-B41D-A63184852DAE-750,0.09
AD43DFAE-E259-4AE9-92CC-0B3A6625AAF9-700,0.3566666666666667
AD4D6F5D-33D8-46AC-9530-19408D54BD0C-600,0.21666666666666667
AD59F461-07C0-435C-A4CD-453929B7D8C9-500,0.35
AD5EE4A1-CAA8-4D65-A8E4-078086600EE8-750,0.9366666666666666
AD60DE81-A3A5-4E9F-8E42-8FDB48F69962-600,0.47
AD610579-BFD4-46DB-BC5D-7A662F5CAF50-500,0.4033333333333333
AD694F6C-ED20-43F2-930F-F8C3E5522352-500,0.5233333333333333
AD6B02F4-6D3C-4587-9B94-78A46182E2D7-500,0.5433333333333333
AD6F312E-487C-4DF7-B4EC-E5F81BCE18D8-750,0.03
AD70F585-3556-4ADB-A70D-9B5EEB00B09E-500,0.6066666666666667
AD77A245-1394-41A0-8857-0C984F006C94-500,0.08
AD7C4296-18D8-4B73-9A62-74AC77FCC933-500,0.31333333333333335
AD82EF13-9625-40F0-9B4F-B5D39A57CBF6-500,0.5033333333333333
AD8846BE-6BD5-4A41-89FE-40D06F44127D-500,0.2866666666666667
AD93D73E-97EB-4121-BB4A-14582FA07F46-1000,0.10333333333333333
AD94B3E8-652E-404D-BAC4-B588C2A4C727-600,0.26666666666666666
AD94BCEB-FF09-4369-B945-A2BDF12BF947-250,0.03666666666666667
AD95ADA7-CCCD-4B21-A8A4-1D994C872039-500,0.21666666666666667
AD95D3A7-F600-461C-A7CD-FB23E5FB9ADA-750,0.03666666666666667
AD9B4712-CD1B-48A3-9914-4DF0BD1F7060-1000,0.15
AD9B61CD-CDB2-4956-81EF-1C1F26557BA6-600,0.13666666666666666
AD9E7151-EF0E-4755-841F-E1A60485E5C5-1000,0.22
AD9F9759-7B8B-4F18-8F76-768622EE789A-500,0.25
ADA0F604-7E74-4055-8FC7-E898906FE58B-500,0.28
ADA5E95B-3DBE-480A-980A-09FFFCF991F7-500,0.9633333333333334
ADA671B0-C7AD-4CD6-B42E-3F8C51098758-500,0.2866666666666667
ADA92B32-1C8D-474F-8E38-CE2F276798B0-500,0.16
ADAAD2EB-D2D1-4E9B-BF6A-5600FFE5C1E3-500,0.31
ADB1D446-8C77-41C5-A357-C1BBEF0F05FB-1000,0.13
ADB418C2-D98D-40BE-9CE7-1BF943161162-500,0.27666666666666667
ADB900CC-A148-4E36-B2DB-E69286BE05CB-600,0.16333333333333333
ADB9D55D-E587-4095-AC32-379CCB75C871-500,0.2633333333333333
ADC05B0B-9CE0-4227-80A4-DE52B14C1768-750,0.17333333333333334
ADC6BD32-C37F-40AA-B3DB-0A92656EDA5C-700,0.5233333333333333
ADCA59B8-E144-45EB-8AD7-F4AEB8E0ADF9-500,0.29333333333333333
ADCE5A54-C4FF-4CFD-95E1-03DC55A1DB6E-500,0.2966666666666667
ADD0C7DC-69B9-40CC-9A30-F56D04672A5F-1000,0.17333333333333334
ADD49390-68C1-47B9-A83A-AE03512F6C3E-1000,0.11
ADD55A92-CCAE-4B81-A65A-AD1AD73B6CAF-300,0.3566666666666667
ADE577EC-1DCB-425E-A960-350D8770EBBB-500,0.32
ADE6D00F-2B56-4115-8901-706EB83B62BB-500,0.4266666666666667
ADEBF304-D712-4AA7-A615-0BBE4029C80C-1250,0.2
ADF22DDA-72FB-40C3-8673-9E94C1A93863-600,0.30666666666666664
ADF3232B-4382-4E9A-9482-9D0C96B5769B-750,0.11666666666666667
ADF7187E-138C-43C5-A97F-340A98A01460-750,0.24333333333333335
ADFC6382-8B8D-4223-89D9-09F85A06A2B7-250,0.08333333333333333
ADFF1A3D-E75E-4305-8647-0F11F4C1B25A-750,0.25666666666666665
AE00AC7F-FE36-4AC4-B350-55CABE72612D-750,0.12
AE055D23-40C5-4A2C-AF36-20EFC99F708C-500,0.25666666666666665
AE111155-D5A8-431B-BE60-32156B92D048-500,0.37666666666666665
AE123DFE-87A7-48A8-BB64-15E523A6C715-600,0.18666666666666668
AE165F38-B1D8-4227-B78F-CC4C51625FF8-750,0.1
AE1DBEFC-35E6-489A-82DB-DB8E68C133B4-500,0.3233333333333333
AE213512-CC79-4FF3-8335-10F83BBD380F-300,0.27666666666666667
AE244F22-50CA-4C27-A97C-86679B3C0725-750,0.23
AE25C4C3-4879-4CB0-9F89-81FF1E6EED94-600,0.4033333333333333
AE3F8D46-23A9-48A5-9DCE-6D2E08CC161D-400,0.31666666666666665
AE41D218-C7E4-417F-B5B5-D1966883B8E4-1000,0.16666666666666666
AE49638F-C0A6-4364-8489-D79F79372AB2-750,0.43
AE4FE1A3-9258-402F-AC2D-830DFFD692C5-750,0.21666666666666667
AE57CA7E-12B5-4C81-9BF3-E4987A709073-500,0.32666666666666666
AE58BB90-13CB-4289-ADD1-9E4F47E5B708-500,0.21
AE5D9C4F-AE7C-4AC7-85B1-31767876A980-750,0.03666666666666667
AE62036B-3DB9-470A-A708-E7288650F447-750,0.02
AE63598A-577A-4611-AF29-84F7D2199669-1000,0.15666666666666668
AE63736E-B41B-4469-8762-2E8577E4F097-1000,0.05333333333333334
AE68F366-36D6-4652-903C-990DC451D988-750,0.11
AE6BB6A8-C5AC-45AD-B0F9-36C364A8164B-1250,0.10666666666666667
AE6F9D0C-B404-4FE8-977A-5E6B97EB270D-750,0.41
AE73BAFF-9620-4968-A189-1D9948E07C7D-500,0.42
AE751F1D-0414-4657-992B-10CCA4982411-750,0.056666666666666664
AE75B32F-52EB-4E03-B06D-CBECEE8DA82A-1000,0.07666666666666666
AE77488A-5635-4E0B-B093-BB1B5274F5A7-1000,0.10333333333333333
AE78EA55-BC3C-43EC-95F5-0D3612C0EF76-500,0.24
AE81A215-5078-47BD-8588-539687B64547-250,0.15666666666666668
AE8677CA-FAC1-43F9-8725-DF24A89E6092-750,0.89
AE8F1F37-A9F2-4D9F-BEDC-10375D631B3F-750,0.3233333333333333
AE91C382-37B9-455F-AD29-0F7C38E4BBFD-500,0.12666666666666668
AE927FD4-E0DC-4A7A-9D65-386C3A76B447-500,0.33666666666666667
AE978320-B628-42F4-A0FB-A93A6D9492E2-500,0.28
AEABEF16-C4FD-47A4-9190-A1B5A3507966-750,0.5333333333333333
AEADB7D6-5C00-40D5-A226-60137BEA32C5-1000,0.15666666666666668
AEB0B775-24CD-40BD-8266-91088BCBE3CE-500,0.32
AEB75EAA-210B-4FB1-B294-93F72EDFDCE2-250,0.17666666666666667
AEBC0D9A-0D80-4DD0-B891-3D3E15544FBD-500,0.23666666666666666
AEC2A5EF-1DC1-4FB3-AE60-DB330250F842-500,0.4
AEC90BDB-297D-4FA3-9C19-E507AA2672D4-600,0.15333333333333332
AEC9E11F-B098-4B7E-91C4-AF9C52111546-300,0.44666666666666666
AECD44B8-E839-4461-B3B3-91CC45741226-600,0.38333333333333336
AECD9E86-6312-4EA6-9125-6BEA10067217-300,0.56
AED33725-F22B-482D-90B1-1B48B2CB4FCB-500,0.73
AED4761D-051D-45C5-8A88-64773EC46D2C-300,0.48333333333333334
AED59240-9E25-4AEC-A9DD-7324E34BFE45-1000,0.19666666666666666
AED6DD03-573C-4A6F-A68C-C2E6E2FFD6BD-500,0.20333333333333334
AEE4CD5B-B5C5-4D58-851A-456EAF8DE372-750,0.6633333333333333
AEE6088C-FBA2-4C69-8853-B8645B235455-500,0.31333333333333335
AEE81ACF-19D3-4F20-A7A6-4C11D4917336-1250,0.06666666666666667
AEECC394-2D89-4F06-96E3-67A9E9F8C5D3-1000,0.056666666666666664
AEEDB0B7-3D60-4676-8A7B-007E7A6A3D24-500,0.8566666666666667
AEEDE2F9-7E60-432A-859D-376C61093417-750,0.03
AEF2DE95-2F6C-4A78-BA12-BEF2AE4821AF-700,0.13
AEFBBB6A-2EA7-43B4-B716-B28836532D23-500,0.4166666666666667
AF0357C0-770C-4C91-8C50-26309834BE36-1250,0.08333333333333333
AF051CB9-BEF2-4D45-8ADF-65869E2B42EB-1000,0.07666666666666666
AF082B02-FB37-4B56-A37E-13FF402D546A-1000,0.056666666666666664
AF083264-CF2D-42CC-AA6D-52870B1B4624-1000,0.09333333333333334
AF0FEB43-B0E0-4C60-A2DA-65063363D87F-750,0.18666666666666668
AF14982F-354C-4439-83FC-85FF39C6C4F1-750,0.21
AF17C8DB-CBFF-4F0A-A85D-5895DE08D9D1-450,0.37333333333333335
AF19C990-0A3A-4D81-8987-7E7932A71D96-750,0.42
AF1FC340-F6C8-45F6-84DA-E7B5E0666276-1000,0.33
AF22276F-305B-45A8-A754-BFBBE5BA1867-500,0.2833333333333333
AF228AF6-A86E-4849-BE98-7A00512ADCF7-300,0.33
AF2BC94F-D511-436C-AAC5-ABE7C6E6ED07-750,0.06
AF2C4675-19BF-422A-9033-CECB82A40595-500,0.9766666666666667
AF32DDD5-998B-42C5-9555-0A6C8EC17A04-1000,0.12
AF348F32-5A7A-419F-BADB-087E1E5C6EBE-250,0.71
AF41EFAE-3240-458E-8EF0-4F502C6AFCEF-850,0.32666666666666666
AF452D9B-016F-4E18-BAA3-C58499DBFD3E-500,0.5866666666666667
AF45591E-2F45-4749-BEBC-A44160A66DE6-500,0.08666666666666667
AF495963-274B-4611-AF0A-A258D2F09A59-500,0.3433333333333333
AF5EBA7B-C39A-4DBE-8462-B6E73A290A4B-700,0.4
AF5ED0E8-2E2C-46CF-AEE2-086D4C445A86-500,0.4166666666666667
AF5EFF33-E7ED-4F94-9708-88D57EBC6785-750,0.05
AF64E1CD-DBF1-46FF-A38B-7B18B9350340-750,0.47
AF66A17C-2D54-4159-BFA2-DDD942E07F24-500,0.36666666666666664
AF738363-5331-4864-B3CE-1F835B50932E-750,0.33666666666666667
AF7F0122-D97A-4079-9A56-D89AA3192BB9-500,0.49
AF83A578-A6C1-4B5C-8BC5-39601422C06B-600,0.3433333333333333
AF83C406-A025-4BA0-B915-F24D24DBEFBC-500,0.26666666666666666
AF85B52D-8825-45BF-9FEE-3A76C11D47D7-500,0.33666666666666667
AF89E797-2FC0-4E5B-A7D2-31BD3AE9FD23-750,0.26
AF8EA48E-6685-48BB-9CA0-3B7F04F7CC22-1250,0.03666666666666667
AF95D7E7-A98A-46C6-A58B-2C341BCB559A-750,0.29333333333333333
AF96B492-F83D-4234-A9C0-4490BF238BA4-750,0.08
AF9B4258-62ED-4C30-8AC1-D5ADDCBE760D-750,0.08333333333333333
AF9EAF2C-FD28-4EEB-991D-A562DDC899BD-750,0.14333333333333334
AFA3CD84-33AE-44AA-9025-07E8F64E1116-500,0.18333333333333332
AFAB38BB-5CA6-450D-99C8-3E92E2AC510B-1000,0.09666666666666666
AFB220F9-6FD8-4FC7-84C5-94CE739782B4-500,0.38
AFB45DC1-F2D3-4D1E-B11F-F32F84F53A38-750,0.13
AFB651A3-12C4-4F31-9540-E30BFBC87AD8-500,0.45
AFB8B97D-C98F-4FF9-AD8C-25EFA3B2F666-700,0.42
AFBB6A0A-1839-417A-96C8-4E29B1D3F5FB-500,0.48
AFBBEA81-3AC0-4C65-9CC9-AAAC031A17FC-500,0.14666666666666667
AFBCC5C6-5D34-457C-A3C6-FB1B099E0773-1000,0.12333333333333334
AFBD0195-C8ED-46A9-90B9-5AB1046C77CE-750,0.13333333333333333
AFBF5C28-2825-4229-8706-0AAB9E53F0D6-1250,0.17
AFC2272A-7887-4C6C-A8A5-FDF389C3E997-600,0.33666666666666667
AFC4552A-6D21-4939-9CDD-A2F9D84A532F-500,0.2733333333333333
